qid	qa_pair_id	question	candidate	label
10933	209932	who is this shirt for?	neck:  { size:[ { unit:inches, value:18 } ] }	0
10933	209933	who is this shirt for?	"outer:  { material:[ { value:""synthetic"" } ] }"	0
10933	209934	who is this shirt for?	"size:  { value:""xx-large"" }"	0
10933	209935	who is this shirt for?	"sleeve:  { type:[ { value:""short sleeve"" } ] }"	0
10933	209936	who is this shirt for?	"sport_type:  { value:""golf"" }"	0
10933	209937	who is this shirt for?	"target_audience:  { value:""men"" }"	0
10933	209938	who is this shirt for?	target_gender:  { value:male }	0
10934	209942	should women wear this shirt?	batteries_included:  { value:false }	0
10934	209943	should women wear this shirt?	batteries_required:  { value:false }	0
10934	209944	should women wear this shirt?	"brand:  { value:""under armour"" }"	0
10934	209945	should women wear this shirt?	"color:  { standardized_values:[ ""black"" ], value:""black"" }"	0
10934	209946	should women wear this shirt?	contains_liquid_contents:  { value:false }	0
10934	209953	should women wear this shirt?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:8 }, value:20.32 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:4.9 }, value:12.45 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2 }, value:5.08 } }	0
10934	209955	should women wear this shirt?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.3 }, value:0.3 }	0
10934	209956	should women wear this shirt?	item_weight:  { unit:grams, normalized_value:{ unit:pounds, value:0 }, value:0.2 }	0
10934	209957	should women wear this shirt?	"lifestyle:  { value:""casual"" }"	0
10934	209958	should women wear this shirt?	model_year:  { value:2017 }	0
10934	209959	should women wear this shirt?	neck:  { size:[ { unit:inches, value:18 } ] }	0
10934	209960	should women wear this shirt?	"outer:  { material:[ { value:""synthetic"" } ] }"	0
10934	209961	should women wear this shirt?	"size:  { value:""xx-large"" }"	0
10934	209962	should women wear this shirt?	"sleeve:  { type:[ { value:""short sleeve"" } ] }"	0
10934	209963	should women wear this shirt?	"sport_type:  { value:""golf"" }"	0
10934	209964	should women wear this shirt?	"target_audience:  { value:""men"" }"	0
10934	209965	should women wear this shirt?	target_gender:  { value:male }	0
10935	209969	is this for kids?	"brand:  { value:""fuelbelt"" }"	0
10935	209970	is this for kids?	"color:  { value:""black"" }"	0
10935	209973	is this for kids?	is_heat_sensitive:  { value:false }	0
10935	209975	is this for kids?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:5.5 }, value:5.5 }, length:{ unit:inches, normalized_value:{ unit:inches, value:10 }, value:10 }, height:{ unit:inches, normalized_value:{ unit:inches, value:5.5 }, value:5.5 } }	0
10935	209976	is this for kids?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:8.5 }, value:21.59 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:6.1 }, value:15.49 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:4.8 }, value:12.19 } }	0
10935	209978	is this for kids?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.75 }, value:0.75 }	0
10935	209979	is this for kids?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.69 }, value:0.69 }	0
10935	209980	is this for kids?	"material:  { value:""neoprene"" }"	0
10935	209981	is this for kids?	"size:  { value:""small"" }"	0
10935	209982	is this for kids?	target_gender:  { value:unisex }	0
10936	209986	would this be good for men?	"brand:  { value:""fuelbelt"" }"	0
10936	209987	would this be good for men?	"color:  { value:""black"" }"	0
10936	209990	would this be good for men?	is_heat_sensitive:  { value:false }	0
10936	209992	would this be good for men?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:5.5 }, value:5.5 }, length:{ unit:inches, normalized_value:{ unit:inches, value:10 }, value:10 }, height:{ unit:inches, normalized_value:{ unit:inches, value:5.5 }, value:5.5 } }	0
10936	209993	would this be good for men?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:8.5 }, value:21.59 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:6.1 }, value:15.49 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:4.8 }, value:12.19 } }	0
10936	209995	would this be good for men?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.75 }, value:0.75 }	0
10936	209996	would this be good for men?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.69 }, value:0.69 }	0
10936	209997	would this be good for men?	"material:  { value:""neoprene"" }"	0
10936	209998	would this be good for men?	"size:  { value:""small"" }"	0
10936	209999	would this be good for men?	target_gender:  { value:unisex }	0
10937	210003	is this for men and women?	"brand:  { value:""fuelbelt"" }"	0
10937	210004	is this for men and women?	"color:  { value:""black"" }"	0
10937	210007	is this for men and women?	is_heat_sensitive:  { value:false }	0
10937	210009	is this for men and women?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:5.5 }, value:5.5 }, length:{ unit:inches, normalized_value:{ unit:inches, value:10 }, value:10 }, height:{ unit:inches, normalized_value:{ unit:inches, value:5.5 }, value:5.5 } }	0
10937	210010	is this for men and women?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:8.5 }, value:21.59 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:6.1 }, value:15.49 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:4.8 }, value:12.19 } }	0
10937	210012	is this for men and women?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.75 }, value:0.75 }	0
10937	210013	is this for men and women?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.69 }, value:0.69 }	0
10937	210014	is this for men and women?	"material:  { value:""neoprene"" }"	0
10937	210015	is this for men and women?	"size:  { value:""small"" }"	0
10937	210016	is this for men and women?	target_gender:  { value:unisex }	0
10938	210020	what age is this watch for?	"band:  { material:[ { value:""artificial leather"" } ], size:[ { value:""womens"" } ], color:[ { value:""brown"" } ], length:[ { unit:inches, value:8.5 } ], width:[ { unit:millimeters, value:14 } ] }"	0
10938	210021	what age is this watch for?	batteries_included:  { value:true }	0
10938	210022	what age is this watch for?	batteries_required:  { value:true }	0
10938	210023	what age is this watch for?	battery:  { cell_composition:[ { value:lithium_metal } ], weight:[ { unit:grams, value:1.9 } ] }	0
10938	210025	what age is this watch for?	"brand:  { value:""timex"" }"	0
10938	210026	what age is this watch for?	"case:  { diameter:[ { unit:millimeters, value:30 } ], material:[ { value:""metal"" } ], thickness:[ { unit:millimeters, value:8 } ] }"	0
10938	210027	what age is this watch for?	"clasp_type:  { value:""buckle"" }"	0
10938	210028	what age is this watch for?	"color:  { value:""gold"" }"	0
10938	210029	what age is this watch for?	"contributor:  { role:designer, name:""timex"" }"	0
10938	210031	what age is this watch for?	"dial:  { color:[ { value:""beige"" } ] }"	0
10938	210032	what age is this watch for?	"display:  { type:[ { value:""analog"" } ] }"	0
10938	210035	what age is this watch for?	is_heat_sensitive:  { value:false }	0
10938	210037	what age is this watch for?	item_dimensions:  { width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.36 }, value:6 }, length:{ unit:centimeters, normalized_value:{ unit:inches, value:2.36 }, value:6 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.57 }, value:4 } }	0
10938	210038	what age is this watch for?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:3.4 }, value:8.64 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.9 }, value:7.37 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2.5 }, value:6.35 } }	0
10938	210040	what age is this watch for?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.1 }, value:0.1 }	0
10938	210041	what age is this watch for?	"item_shape:  { value:""round"" }"	0
10938	210042	what age is this watch for?	"material:  { value:""metal"" }"	0
10938	210043	what age is this watch for?	num_batteries:  { quantity:1, type:lithium_metal }; { quantity:1, type:product_specific }	0
10938	210044	what age is this watch for?	"target_audience:  { value:""women"" }"	0
10938	210045	what age is this watch for?	target_gender:  { value:female }	0
10938	210046	what age is this watch for?	"watch_movement_type:  { value:""quartz"" }"	0
10938	210047	what age is this watch for?	water_resistance_depth:  { unit:feet, value:99 }	0
10939	210051	is this watch for men?	"band:  { material:[ { value:""artificial leather"" } ], size:[ { value:""womens"" } ], color:[ { value:""brown"" } ], length:[ { unit:inches, value:8.5 } ], width:[ { unit:millimeters, value:14 } ] }"	0
10939	210052	is this watch for men?	batteries_included:  { value:true }	0
10939	210053	is this watch for men?	batteries_required:  { value:true }	0
10939	210054	is this watch for men?	battery:  { cell_composition:[ { value:lithium_metal } ], weight:[ { unit:grams, value:1.9 } ] }	0
10939	210056	is this watch for men?	"brand:  { value:""timex"" }"	0
10939	210057	is this watch for men?	"case:  { diameter:[ { unit:millimeters, value:30 } ], material:[ { value:""metal"" } ], thickness:[ { unit:millimeters, value:8 } ] }"	0
10939	210058	is this watch for men?	"clasp_type:  { value:""buckle"" }"	0
10939	210059	is this watch for men?	"color:  { value:""gold"" }"	0
10939	210060	is this watch for men?	"contributor:  { role:designer, name:""timex"" }"	0
10939	210062	is this watch for men?	"dial:  { color:[ { value:""beige"" } ] }"	0
10939	210063	is this watch for men?	"display:  { type:[ { value:""analog"" } ] }"	0
10939	210066	is this watch for men?	is_heat_sensitive:  { value:false }	0
10939	210068	is this watch for men?	item_dimensions:  { width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.36 }, value:6 }, length:{ unit:centimeters, normalized_value:{ unit:inches, value:2.36 }, value:6 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.57 }, value:4 } }	0
10939	210069	is this watch for men?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:3.4 }, value:8.64 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.9 }, value:7.37 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2.5 }, value:6.35 } }	0
10939	210071	is this watch for men?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.1 }, value:0.1 }	0
10939	210072	is this watch for men?	"item_shape:  { value:""round"" }"	0
10939	210073	is this watch for men?	"material:  { value:""metal"" }"	0
10939	210074	is this watch for men?	num_batteries:  { quantity:1, type:lithium_metal }; { quantity:1, type:product_specific }	0
10939	210075	is this watch for men?	"target_audience:  { value:""women"" }"	0
10939	210076	is this watch for men?	target_gender:  { value:female }	0
10939	210077	is this watch for men?	"watch_movement_type:  { value:""quartz"" }"	0
10939	210078	is this watch for men?	water_resistance_depth:  { unit:feet, value:99 }	0
10940	210082	could women use this watch?	"band:  { material:[ { value:""artificial leather"" } ], size:[ { value:""womens"" } ], color:[ { value:""brown"" } ], length:[ { unit:inches, value:8.5 } ], width:[ { unit:millimeters, value:14 } ] }"	0
10940	210083	could women use this watch?	batteries_included:  { value:true }	0
10940	210084	could women use this watch?	batteries_required:  { value:true }	0
10940	210085	could women use this watch?	battery:  { cell_composition:[ { value:lithium_metal } ], weight:[ { unit:grams, value:1.9 } ] }	0
10940	210087	could women use this watch?	"brand:  { value:""timex"" }"	0
10940	210088	could women use this watch?	"case:  { diameter:[ { unit:millimeters, value:30 } ], material:[ { value:""metal"" } ], thickness:[ { unit:millimeters, value:8 } ] }"	0
10940	210089	could women use this watch?	"clasp_type:  { value:""buckle"" }"	0
10940	210090	could women use this watch?	"color:  { value:""gold"" }"	0
10940	210091	could women use this watch?	"contributor:  { role:designer, name:""timex"" }"	0
10940	210093	could women use this watch?	"dial:  { color:[ { value:""beige"" } ] }"	0
10940	210094	could women use this watch?	"display:  { type:[ { value:""analog"" } ] }"	0
10940	210097	could women use this watch?	is_heat_sensitive:  { value:false }	0
10940	210099	could women use this watch?	item_dimensions:  { width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.36 }, value:6 }, length:{ unit:centimeters, normalized_value:{ unit:inches, value:2.36 }, value:6 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.57 }, value:4 } }	0
10940	210100	could women use this watch?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:3.4 }, value:8.64 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:2.9 }, value:7.37 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2.5 }, value:6.35 } }	0
10940	210102	could women use this watch?	item_package_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.1 }, value:0.1 }	0
10940	210103	could women use this watch?	"item_shape:  { value:""round"" }"	0
10940	210104	could women use this watch?	"material:  { value:""metal"" }"	0
10940	210105	could women use this watch?	num_batteries:  { quantity:1, type:lithium_metal }; { quantity:1, type:product_specific }	0
10940	210106	could women use this watch?	"target_audience:  { value:""women"" }"	0
10940	210107	could women use this watch?	target_gender:  { value:female }	0
10940	210108	could women use this watch?	"watch_movement_type:  { value:""quartz"" }"	0
10940	210109	could women use this watch?	water_resistance_depth:  { unit:feet, value:99 }	0
10941	210113	is this for men?	batteries_required:  { value:false }	0
10941	210114	is this for men?	"brand:  { value:""opna"" }"	0
10941	210115	is this for men?	"color:  { standardized_values:[ ""blue"" ], value:""navy"" }"	0
10941	210117	is this for men?	"fabric_type:  { value:""100% polyester"" }"	0
10941	210118	is this for men?	"fit_type:  { value:""regular fit"" }"	0
10941	210121	is this for men?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:10 }, value:10 }, length:{ unit:inches, normalized_value:{ unit:inches, value:11 }, value:11 }, height:{ unit:inches, normalized_value:{ unit:inches, value:0.6 }, value:0.6 } }	0
10941	210122	is this for men?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:9.29 }, value:5.51 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:7.48 }, value:19 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2.17 }, value:23.6 } }	0
10941	210124	is this for men?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.46 }, value:0.21 }	0
10941	210125	is this for men?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.15 }, value:0.15 }	0
10941	210126	is this for men?	"material:  { value:""polyester"" }"	0
10941	210127	is this for men?	neck:  { size:[ { unit:inches, value:18 } ] }	0
10941	210128	is this for men?	"outer:  { material:[ { value:""polyester"" } ] }"	0
10941	210129	is this for men?	"size:  { value:""xx-large"" }"	0
10941	210130	is this for men?	"sport_type:  { value:""golf"" }"	0
10941	210131	is this for men?	"target_audience:  { value:""men"" }"	0
10941	210132	is this for men?	target_gender:  { value:male }	0
10942	210136	is this for women?	batteries_required:  { value:false }	0
10942	210137	is this for women?	"brand:  { value:""opna"" }"	0
10942	210138	is this for women?	"color:  { standardized_values:[ ""blue"" ], value:""navy"" }"	0
10942	210140	is this for women?	"fabric_type:  { value:""100% polyester"" }"	0
10942	210141	is this for women?	"fit_type:  { value:""regular fit"" }"	0
10942	210144	is this for women?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:10 }, value:10 }, length:{ unit:inches, normalized_value:{ unit:inches, value:11 }, value:11 }, height:{ unit:inches, normalized_value:{ unit:inches, value:0.6 }, value:0.6 } }	0
10942	210145	is this for women?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:9.29 }, value:5.51 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:7.48 }, value:19 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2.17 }, value:23.6 } }	0
10942	210147	is this for women?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.46 }, value:0.21 }	0
10942	210148	is this for women?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.15 }, value:0.15 }	0
10942	210149	is this for women?	"material:  { value:""polyester"" }"	0
10942	210150	is this for women?	neck:  { size:[ { unit:inches, value:18 } ] }	0
10942	210151	is this for women?	"outer:  { material:[ { value:""polyester"" } ] }"	0
10942	210152	is this for women?	"size:  { value:""xx-large"" }"	0
10942	210153	is this for women?	"sport_type:  { value:""golf"" }"	0
10942	210154	is this for women?	"target_audience:  { value:""men"" }"	0
10942	210155	is this for women?	target_gender:  { value:male }	0
10943	210159	is this for children?	batteries_required:  { value:false }	0
10943	210160	is this for children?	"brand:  { value:""opna"" }"	0
10943	210161	is this for children?	"color:  { standardized_values:[ ""blue"" ], value:""navy"" }"	0
10943	210163	is this for children?	"fabric_type:  { value:""100% polyester"" }"	0
10943	210164	is this for children?	"fit_type:  { value:""regular fit"" }"	0
10943	210167	is this for children?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:10 }, value:10 }, length:{ unit:inches, normalized_value:{ unit:inches, value:11 }, value:11 }, height:{ unit:inches, normalized_value:{ unit:inches, value:0.6 }, value:0.6 } }	0
10943	210168	is this for children?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:9.29 }, value:5.51 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:7.48 }, value:19 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:2.17 }, value:23.6 } }	0
10943	210170	is this for children?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.46 }, value:0.21 }	0
10943	210171	is this for children?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:0.15 }, value:0.15 }	0
10943	210172	is this for children?	"material:  { value:""polyester"" }"	0
10943	210173	is this for children?	neck:  { size:[ { unit:inches, value:18 } ] }	0
10943	210174	is this for children?	"outer:  { material:[ { value:""polyester"" } ] }"	0
10943	210175	is this for children?	"size:  { value:""xx-large"" }"	0
10943	210176	is this for children?	"sport_type:  { value:""golf"" }"	0
10943	210177	is this for children?	"target_audience:  { value:""men"" }"	0
10943	210178	is this for children?	target_gender:  { value:male }	0
10944	210181	is there a built-in mic?	batteries_required:  { value:false }	0
10944	210182	is there a built-in mic?	"brand:  { value:""moucit"" }"	0
10944	210183	is there a built-in mic?	"color:  { standardized_values:[ ""black"" ], value:""titanium black"" }"	0
10944	210184	is there a built-in mic?	"connectivity_technology:  { value:""bluetooth"" }"	0
10944	210186	is there a built-in mic?	"fit_type:  { value:""in-ear"" }"	0
10944	210187	is there a built-in mic?	"hardware_platform:  { value:""smartphone"" }"	0
10944	210188	is there a built-in mic?	"headphones_form_factor:  { value:""in ear"" }"	0
10944	210191	is there a built-in mic?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:5.35 }, value:4.39 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.86 }, value:9.8 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.73 }, value:13.59 } }	0
10944	210192	is there a built-in mic?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.4 }, value:0.18 }	0
10944	210193	is there a built-in mic?	"microphone_form_factor:  { value:""built-in"" }"	1
10944	210194	is there a built-in mic?	"power_source_type:  { value:""usb charge"" }"	0
10944	210195	is there a built-in mic?	water_resistance_level:  { value:waterproof }	0
10944	210197	is there a built-in mic?	"wireless_communication_technology:  { value:""bluetooth"" }"	0
10945	210199	do i have to use an external mic?	batteries_required:  { value:false }	0
10945	210200	do i have to use an external mic?	"brand:  { value:""moucit"" }"	0
10945	210201	do i have to use an external mic?	"color:  { standardized_values:[ ""black"" ], value:""titanium black"" }"	0
10945	210202	do i have to use an external mic?	"connectivity_technology:  { value:""bluetooth"" }"	0
10945	210204	do i have to use an external mic?	"fit_type:  { value:""in-ear"" }"	0
10945	210205	do i have to use an external mic?	"hardware_platform:  { value:""smartphone"" }"	0
10945	210206	do i have to use an external mic?	"headphones_form_factor:  { value:""in ear"" }"	0
10945	210209	do i have to use an external mic?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:5.35 }, value:4.39 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.86 }, value:9.8 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.73 }, value:13.59 } }	0
10945	210210	do i have to use an external mic?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.4 }, value:0.18 }	0
10945	210211	do i have to use an external mic?	"microphone_form_factor:  { value:""built-in"" }"	1
10945	210212	do i have to use an external mic?	"power_source_type:  { value:""usb charge"" }"	0
10945	210213	do i have to use an external mic?	water_resistance_level:  { value:waterproof }	0
10945	210215	do i have to use an external mic?	"wireless_communication_technology:  { value:""bluetooth"" }"	0
10946	210217	can i talk into this?	batteries_required:  { value:false }	0
10946	210218	can i talk into this?	"brand:  { value:""moucit"" }"	0
10946	210219	can i talk into this?	"color:  { standardized_values:[ ""black"" ], value:""titanium black"" }"	0
10946	210220	can i talk into this?	"connectivity_technology:  { value:""bluetooth"" }"	0
10946	210222	can i talk into this?	"fit_type:  { value:""in-ear"" }"	0
10946	210223	can i talk into this?	"hardware_platform:  { value:""smartphone"" }"	0
10946	210224	can i talk into this?	"headphones_form_factor:  { value:""in ear"" }"	0
10946	210227	can i talk into this?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:5.35 }, value:4.39 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:3.86 }, value:9.8 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:1.73 }, value:13.59 } }	0
10946	210228	can i talk into this?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:0.4 }, value:0.18 }	0
10946	210229	can i talk into this?	"microphone_form_factor:  { value:""built-in"" }"	1
10946	210230	can i talk into this?	"power_source_type:  { value:""usb charge"" }"	0
10946	210231	can i talk into this?	water_resistance_level:  { value:waterproof }	0
10946	210233	can i talk into this?	"wireless_communication_technology:  { value:""bluetooth"" }"	0
10947	210235	what's the form factor of this?	batteries_included:  { value:false }	0
10947	210236	what's the form factor of this?	batteries_required:  { value:false }	0
10947	210237	what's the form factor of this?	"brand:  { value:""shidu"" }"	0
10947	210238	what's the form factor of this?	"color:  { standardized_values:[ ""voice amplifier black"" ], value:""voice amplifier black"" }"	0
10947	210239	what's the form factor of this?	includes_ac_adapter:  { value:false }	0
10947	210242	what's the form factor of this?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:7.4 }, value:7.87 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:6.2 }, value:15.75 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:3.1 }, value:18.8 } }	0
10947	210244	what's the form factor of this?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:1.2 }, value:0.54 }	0
10947	210245	what's the form factor of this?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:1.1 }, value:1.1 }	0
10947	210246	what's the form factor of this?	"microphone_form_factor:  { value:""headset"" }; { value:""handheld"" }"	1
10947	210247	what's the form factor of this?	"size:  { value:""voice amplifier mini"" }"	0
10948	210250	is this handheld?	batteries_included:  { value:false }	0
10948	210251	is this handheld?	batteries_required:  { value:false }	0
10948	210252	is this handheld?	"brand:  { value:""shidu"" }"	0
10948	210253	is this handheld?	"color:  { standardized_values:[ ""voice amplifier black"" ], value:""voice amplifier black"" }"	0
10948	210254	is this handheld?	includes_ac_adapter:  { value:false }	0
10948	210257	is this handheld?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:7.4 }, value:7.87 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:6.2 }, value:15.75 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:3.1 }, value:18.8 } }	0
10948	210259	is this handheld?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:1.2 }, value:0.54 }	0
10948	210260	is this handheld?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:1.1 }, value:1.1 }	0
10948	210261	is this handheld?	"microphone_form_factor:  { value:""headset"" }; { value:""handheld"" }"	1
10948	210262	is this handheld?	"size:  { value:""voice amplifier mini"" }"	0
10949	210265	this is a headset, right?	batteries_included:  { value:false }	0
10949	210266	this is a headset, right?	batteries_required:  { value:false }	0
10949	210267	this is a headset, right?	"brand:  { value:""shidu"" }"	0
10949	210268	this is a headset, right?	"color:  { standardized_values:[ ""voice amplifier black"" ], value:""voice amplifier black"" }"	0
10949	210269	this is a headset, right?	includes_ac_adapter:  { value:false }	0
10949	210272	this is a headset, right?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:7.4 }, value:7.87 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:6.2 }, value:15.75 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:3.1 }, value:18.8 } }	0
10949	210274	this is a headset, right?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:1.2 }, value:0.54 }	0
10949	210275	this is a headset, right?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:1.1 }, value:1.1 }	0
10949	210276	this is a headset, right?	"microphone_form_factor:  { value:""headset"" }; { value:""handheld"" }"	1
10949	210277	this is a headset, right?	"size:  { value:""voice amplifier mini"" }"	0
10950	210280	what form does the microphone come in?	batteries_included:  { value:true }	0
10950	210281	what form does the microphone come in?	batteries_required:  { value:false }	0
10950	210282	what form does the microphone come in?	battery:  { cell_composition:[ { value:lithium } ], weight:[ { unit:ounces, value:1.28 } ] }	0
10950	210283	what form does the microphone come in?	"brand:  { value:""laiannwell"" }"	0
10950	210284	what form does the microphone come in?	"color:  { standardized_values:[ ""black"" ], value:""black"" }"	0
10950	210285	what form does the microphone come in?	"connectivity_technology:  { value:""bluetooth"" }; { value:""usb"" }"	0
10950	210286	what form does the microphone come in?	"connector_type:  { value:""usb"" }"	0
10950	210287	what form does the microphone come in?	"hardware_platform:  { value:""tablet"" }; { value:""smartphone"" }"	0
10950	210288	what form does the microphone come in?	includes_ac_adapter:  { value:false }	0
10950	210291	what form does the microphone come in?	item_dimensions:  { width:{ unit:inches, normalized_value:{ unit:inches, value:3.38 }, value:3.38 }, length:{ unit:inches, normalized_value:{ unit:inches, value:9.76 }, value:9.76 }, height:{ unit:inches, normalized_value:{ unit:inches, value:2.48 }, value:2.48 } }	0
10950	210292	what form does the microphone come in?	item_package_dimensions:  { length:{ unit:centimeters, normalized_value:{ unit:inches, value:11.22 }, value:7.7 }, width:{ unit:centimeters, normalized_value:{ unit:inches, value:4.92 }, value:12.5 }, height:{ unit:centimeters, normalized_value:{ unit:inches, value:3.03 }, value:28.5 } }	0
10950	210294	what form does the microphone come in?	item_package_weight:  { unit:kilograms, normalized_value:{ unit:pounds, value:1.21 }, value:0.55 }	0
10950	210295	what form does the microphone come in?	item_weight:  { unit:pounds, normalized_value:{ unit:pounds, value:1.21 }, value:1.21 }	0
10950	210296	what form does the microphone come in?	"microphone_form_factor:  { value:""microphone system"" }"	1
10950	210297	what form does the microphone come in?	model_year:  { value:2018 }	0
10950	210298	what form does the microphone come in?	num_batteries:  { quantity:1, type:lithium_ion }	0
10950	210299	what form does the microphone come in?	speaker_count:  { value:1 }	0
10951	210302	is the form factor a microphone system?	batteries_included:  { value:true }	0
10951	210303	is the form factor a microphone system?	batteries_required:  { value:false }	0
10951	210304	is the form factor a microphone system?	battery:  { cell_composition:[ { value:lithium } ], weight:[ { unit:ounces, value:1.28 } ] }	0
10951	210305	is the form factor a microphone system?	"brand:  { value:""laiannwell"" }"	0
10951	210306	is the form factor a microphone system?	"color:  { standardized_values:[ ""black"" ], value:""black"" }"	0
10951	210307	is the form factor a microphone system?	"connectivity_technology:  { value:""bluetooth"" }; { value:""usb"" }"	0
10951	210308	is the form factor a microphone system?	"connector_type:  { value:""usb"" }"	0
10951	210309	is the form factor a microphone system?	"hardware_platform:  { value:""tablet"" }; { value:""smartphone"" }"	0
10951	210310	is the form factor a microphone system?	includes_ac_adapter:  { value:false }	0
